SMILES,mouse_fup
Cc1[nH]c(C(=O)N(C)c2nc3ccc(C(=O)O)cc3s2)c(Cl)c1Cl,-1.844663959497914
O[C@H]1CNCCC[C@@H]1n1c2ccc(C(F)(F)F)cc2c2cc(C(F)(F)F)ccc21,-1.5850266503588186
O=S(=O)(Nc1ccncn1)c1cc2c(cc1F)[C@@H](N1CC[C@H](C(F)(F)F)C[C@@H]1c1cccnc1)CCO2,-3.9208183920404576
C[C@@](CCN1Cc2cc(C#CC#C[C@H]3C[C@@H]3CO)cn2C1=O)(C(O)=NO)S(C)(=O)=O,-4.045757008011519
Cc1cn2cc(-c3cc(=O)n4cc(N5CCN(C)CC5)ccc4n3)cc(F)c2n1,-0.7695510783662587
Nc1cnc(C#CCN(C(=O)Cc2ncc(C(F)(F)F)cc2C(F)(F)F)c2ccc(F)cc2)cn1,-1.7447274924839469
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)COC3=C(F)F)c2)cn1,-0.8356471439181009
CC(C)CNCc1cc2cc3c(cc2n1C)OCCc1c-3[nH]c(=O)c(C(=O)O)c1O,-0.6382721637935834
CC1(Nc2nc(N)nc3cc(-c4cc[nH]n4)ccc23)CC1,-0.4317982758156281
CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,-1.455931954408883
Brc1ccc2[nH]nc(C3=CCCNC3)c2c1,-0.9208187535904632
CS[C@@H](Cn1nnc2cc(C#Cc3ccc(-n4ccnc4CO)cc3)ccc21)N(O)C=O,-1.3010299947953925
Cc1[nH]c(C(=O)Nc2nc3c(OC(C)c4ccc(CN5CCOCC5=O)cc4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,-2.7695510530749927
C[C@@](CCN1Cc2cc(C#Cc3ccc([C@H](O)CO)cc3)cn2C1=O)(C(O)=NO)S(C)(=O)=O,-3.795879745910109
Cn1nc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21,-2.096910007579376
Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2[C@@H]1CCCC[C@H]1O,-0.6143937262229658
Cn1cc(-c2ccc(C(F)(F)F)cc2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21,-2.397939997814676
COCCOc1cc(F)c2c(Nc3ccc(NC(=O)Cn4cc(C(C)C)nn4)cc3)ncnc2c1,-1.3098039190851711
C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2Cl)B(O)OC3CN)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-0.924453038242516
Cc1cn(-c2cccc(C(F)(F)F)c2)c2ccc(C(=O)NS(C)(=O)=O)cc12,-2.6989699826212954
Cc1cc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3n(n2)CCCN3c2cc(F)cc(F)c2)ncn1,-2.221848742378115
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,-1.2924298230505058
Nc1ccc(C#CCN(C(=O)Cc2ncc(C(F)(F)F)cc2C(F)(F)F)c2ccc(F)cc2)nn1,-1.283996655530019
C=C[C@]1(C)C[C@@H](OC(=O)COc2cc(CN)c3c(c2Cl)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-1.3187587617196326
NC(Cc1c[nH]cn1)C(=O)NCc1cccc2ccccc12,-2.346787476573668
Cc1[nH]c(C(=O)Nc2nc3c(O[C@@H](C)c4ccccc4)cc(C(=O)O)cc3s2)cc1F,-2.154901953781536
O=C(Nc1ccc(F)c(-c2nc3ncc(-c4cccnc4F)cn3n2)c1)N1CC[C@@H](F)C1,-0.8356471439181009
COc1ccc(-n2cc3cnc(NCC(F)(F)F)nc3c(-c3ccc(Br)cc3)c2=O)cc1,-2.193820019230261
Cc1[nH]c(C(=O)Nc2nc3c(OC(CN4CCOCC4)c4ccccc4)cc(C(=O)O)cc3s2)cc1Cl,-2.3010299869780915
c1ccc2oc(-c3csc(C4CCN(Cc5nc6ccncc6[nH]5)CC4)n3)cc2c1,-2.2291479809969323
O=C(Nc1nc2cccc(C3CCC(NC(=O)C4(F)CC4)CC3)n2n1)C1CC1,-0.5528419685026755
Cc1ccc(C#Cc2cc(-c3nn(-c4nc(C(=O)O)cs4)c(CC4CC4)c3Cc3ccc(S(N)(=O)=O)c(F)c3)ccc2F)s1,-2.154901953781536
Oc1ccc(-c2cc(-c3ccccc3Cl)nc3c2Cc2c(O)cccc2-3)cc1,-0.0002172558435576
O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)cc(-c2cn(-c3ccc(C(F)(F)F)cc3)nn2)c1,-1.8761483557675425
NCCOCCOCCOCCOCCOCCOCCOCCC(=O)N1CCC(c2ccc(-c3cc(C(=O)O)cc4cc(-c5ccc(C(F)(F)F)cc5)ccc34)cc2)CC1,-2.5376019871253725
Cn1cc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(C)(=O)=O)cc21,-2.3010299869780915
O=C(Nc1nc2ccccc2s1)NS(=O)(=O)O,-1.1549019593653225
CC(C)C[C@@H](N)c1cc(C#N)c2cc(-c3ccncc3)ccc2n1,-0.8860566473590905
CN1CCCc2c1[nH]c(N1CCC3(CC1)CN(CCO)c1cc(F)cc(F)c13)nc2=O,-2.6989699826212954
Fc1cccc(COC2CCN(Cc3ncn4ccccc34)CC2)c1,-0.3925449766780982
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,-1.6989700021645464
O=C(Nc1ccc(Br)cc1C(=O)O)c1ccc(SC(F)(F)F)cc1,-1.5376020006034767
C[C@H](Nc1nc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1,-1.5376020006034767
CCc1sc2ncnc(OC(Cc3ccccc3)C(=O)O)c2c1-c1ccc(OCCN2CCN(C)CC2)c(Cl)c1C,-2.6989699826212954
O=S(=O)(c1ccc(O)c2ncccc12)N1CCCC1Cc1ccccc1,-0.3010299955771223
CC[C@@H](C)Nc1nc(Nc2cc(N3C[C@@H]4C[C@H]3CN4C)cnc2F)ncc1C,-0.8239087406547891
CONC(=O)c1c(C)c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc12,-2.1135092691873303
Cc1cc2c(Nc3ccccc3F)cc(C(=O)NC3CCOCC3)nc2cn1,-0.9281179923258284
Cc1cc(NC(=O)c2cccc(S(=O)(=O)N[C@H]3CCOC3)c2)ccc1F,-0.8996294545377589
Cc1cc(S(=O)(=O)[C@@]2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)C3CCC(C(=O)O)CC3)C2)ccc1F,-1.5376020006034767
C=C[C@]1(C)C[C@@H](OC(=O)COc2cc(C)c3c(c2)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-2.3010299869780915
CC(C)CC(CC(=O)O)C(=O)N(c1nc(-c2ccccc2-c2ccc(-n3cccn3)nc2)cs1)C1CC1,-2.124938730817707
COC(=O)C1Cc2c([nH]c3ccccc23)[C@H](c2ccc(F)cc2F)N1C(=O)CCl,-0.6575773189803872
